Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-01-09 09:00:00+08:00,30370.44921875,30370.44921875,30199.369140625,30313.259765625,0,0.0,0.0
2026-01-09 09:05:00+08:00,30320.9609375,30333.640625,30269.390625,30281.779296875,0,0.0,0.0
2026-01-09 09:10:00+08:00,30283.5703125,30323.16015625,30241.029296875,30285.98046875,0,0.0,0.0
2026-01-09 09:15:00+08:00,30247.41015625,30292.58984375,30205.419921875,30205.419921875,0,0.0,0.0
2026-01-09 09:20:00+08:00,30241.109375,30241.109375,30062.900390625,30062.900390625,0,0.0,0.0
2026-01-09 09:25:00+08:00,30061.619140625,30082.669921875,29925.490234375,29925.490234375,0,0.0,0.0
2026-01-09 09:30:00+08:00,29966.990234375,30029.48046875,29928.279296875,30028.25,0,0.0,0.0
2026-01-09 09:35:00+08:00,30027.619140625,30071.150390625,29981.1796875,30071.150390625,0,0.0,0.0
2026-01-09 09:40:00+08:00,30070.650390625,30093.4609375,30037.30078125,30088.75,0,0.0,0.0
2026-01-09 09:45:00+08:00,30086.439453125,30167.5703125,30048.7890625,30167.130859375,0,0.0,0.0
2026-01-09 09:50:00+08:00,30167.73046875,30207.640625,30128.0703125,30165.58984375,0,0.0,0.0
2026-01-09 09:55:00+08:00,30165.169921875,30166.08984375,30104.099609375,30104.26953125,0,0.0,0.0
2026-01-09 10:00:00+08:00,30104.009765625,30220.1796875,30104.009765625,30219.23046875,0,0.0,0.0
2026-01-09 10:05:00+08:00,30219.2109375,30264.26953125,30212.58984375,30223.1796875,0,0.0,0.0
2026-01-09 10:10:00+08:00,30223.6796875,30269.119140625,30214.439453125,30257.029296875,0,0.0,0.0
2026-01-09 10:15:00+08:00,30256.2890625,30263.0390625,30207.7890625,30258.990234375,0,0.0,0.0
2026-01-09 10:20:00+08:00,30258.51953125,30314.3203125,30212.83984375,30272.009765625,0,0.0,0.0
2026-01-09 10:25:00+08:00,30271.9296875,30318.0,30266.0703125,30308.1796875,0,0.0,0.0
2026-01-09 10:30:00+08:00,30308.73046875,30327.73046875,30275.080078125,30323.919921875,0,0.0,0.0
2026-01-09 10:35:00+08:00,30322.169921875,30325.69921875,30318.990234375,30325.41015625,0,0.0,0.0
2026-01-09 10:40:00+08:00,30326.109375,30438.390625,30320.359375,30437.7890625,0,0.0,0.0
2026-01-09 10:45:00+08:00,30398.029296875,30500.419921875,30398.029296875,30500.419921875,0,0.0,0.0
2026-01-09 10:50:00+08:00,30500.0390625,30500.0390625,30405.9609375,30444.48046875,0,0.0,0.0
2026-01-09 10:55:00+08:00,30445.939453125,30447.91015625,30389.83984375,30403.01953125,0,0.0,0.0
2026-01-09 11:00:00+08:00,30444.0703125,30499.0703125,30397.7890625,30456.810546875,0,0.0,0.0
2026-01-09 11:05:00+08:00,30456.279296875,30460.66015625,30410.9296875,30415.029296875,0,0.0,0.0
2026-01-09 11:10:00+08:00,30414.94921875,30456.2890625,30407.94921875,30452.150390625,0,0.0,0.0
2026-01-09 11:15:00+08:00,30455.4609375,30457.099609375,30408.220703125,30452.310546875,0,0.0,0.0
2026-01-09 11:20:00+08:00,30409.9609375,30464.669921875,30409.9609375,30457.439453125,0,0.0,0.0
2026-01-09 11:25:00+08:00,30415.0,30459.869140625,30396.69921875,30396.69921875,0,0.0,0.0
2026-01-09 11:30:00+08:00,30396.900390625,30445.16015625,30386.859375,30391.33984375,0,0.0,0.0
2026-01-09 11:35:00+08:00,30392.419921875,30437.330078125,30390.390625,30393.560546875,0,0.0,0.0
2026-01-09 11:40:00+08:00,30392.80078125,30439.48046875,30391.140625,30436.470703125,0,0.0,0.0
2026-01-09 11:45:00+08:00,30439.419921875,30442.919921875,30392.419921875,30394.83984375,0,0.0,0.0
2026-01-09 11:50:00+08:00,30434.259765625,30437.41015625,30386.580078125,30435.58984375,0,0.0,0.0
2026-01-09 11:55:00+08:00,30435.880859375,30440.5,30386.1796875,30429.439453125,0,0.0,0.0
2026-01-09 12:00:00+08:00,30427.220703125,30434.060546875,30378.689453125,30380.009765625,0,0.0,0.0
2026-01-09 12:05:00+08:00,30381.099609375,30430.359375,30381.099609375,30385.73046875,0,0.0,0.0
2026-01-09 12:10:00+08:00,30387.2890625,30429.150390625,30380.7890625,30428.16015625,0,0.0,0.0
2026-01-09 12:15:00+08:00,30425.4296875,30427.939453125,30380.529296875,30427.939453125,0,0.0,0.0
2026-01-09 12:20:00+08:00,30427.490234375,30427.490234375,30377.6796875,30423.5703125,0,0.0,0.0
2026-01-09 12:25:00+08:00,30424.759765625,30471.75,30385.80078125,30423.310546875,0,0.0,0.0
2026-01-09 12:30:00+08:00,30425.009765625,30468.51953125,30375.7890625,30375.7890625,0,0.0,0.0
2026-01-09 12:35:00+08:00,30375.01953125,30416.26953125,30363.830078125,30368.830078125,0,0.0,0.0
2026-01-09 12:40:00+08:00,30369.759765625,30411.94921875,30358.08984375,30358.759765625,0,0.0,0.0
2026-01-09 12:45:00+08:00,30357.580078125,30363.060546875,30299.359375,30301.4296875,0,0.0,0.0
2026-01-09 12:50:00+08:00,30302.2109375,30342.220703125,30292.470703125,30293.640625,0,0.0,0.0
2026-01-09 12:55:00+08:00,30297.609375,30346.58984375,30291.640625,30300.58984375,0,0.0,0.0
2026-01-09 13:00:00+08:00,30296.7109375,30340.189453125,30290.83984375,30295.640625,0,0.0,0.0
2026-01-09 13:05:00+08:00,30335.69921875,30344.080078125,30292.759765625,30338.970703125,0,0.0,0.0
2026-01-09 13:10:00+08:00,30302.740234375,30352.630859375,30300.720703125,30350.759765625,0,0.0,0.0
2026-01-09 13:15:00+08:00,30347.599609375,30353.6796875,30303.189453125,30345.1796875,0,0.0,0.0
2026-01-09 13:20:00+08:00,30305.5703125,30357.48046875,30303.0703125,30312.58984375,0,0.0,0.0
2026-01-09 13:25:00+08:00,30312.779296875,30312.900390625,30312.779296875,30312.900390625,0,0.0,0.0
2026-01-12 09:00:00+08:00,30472.69921875,30681.990234375,30472.69921875,30660.130859375,0,0.0,0.0
2026-01-12 09:05:00+08:00,30622.41015625,30675.630859375,30615.580078125,30632.98046875,0,0.0,0.0
2026-01-12 09:10:00+08:00,30673.1796875,30673.1796875,30567.880859375,30601.240234375,0,0.0,0.0
2026-01-12 09:15:00+08:00,30562.4296875,30644.9296875,30537.3203125,30603.380859375,0,0.0,0.0
2026-01-12 09:20:00+08:00,30603.83984375,30640.26953125,30578.66015625,30581.41015625,0,0.0,0.0
2026-01-12 09:25:00+08:00,30585.890625,30621.4609375,30559.939453125,30574.2890625,0,0.0,0.0
2026-01-12 09:30:00+08:00,30572.25,30613.470703125,30559.4296875,30570.009765625,0,0.0,0.0
2026-01-12 09:35:00+08:00,30569.060546875,30624.0390625,30542.2890625,30595.25,0,0.0,0.0
2026-01-12 09:40:00+08:00,30592.759765625,30601.900390625,30551.8203125,30593.0703125,0,0.0,0.0
2026-01-12 09:45:00+08:00,30552.689453125,30600.439453125,30544.859375,30592.599609375,0,0.0,0.0
2026-01-12 09:50:00+08:00,30591.4609375,30602.849609375,30552.0703125,30589.8203125,0,0.0,0.0
2026-01-12 09:55:00+08:00,30591.98046875,30599.029296875,30510.130859375,30567.2109375,0,0.0,0.0
2026-01-12 10:00:00+08:00,30522.6796875,30576.189453125,30507.7890625,30569.349609375,0,0.0,0.0
2026-01-12 10:05:00+08:00,30567.0390625,30583.30078125,30533.060546875,30582.669921875,0,0.0,0.0
2026-01-12 10:10:00+08:00,30585.400390625,30589.98046875,30534.849609375,30538.23046875,0,0.0,0.0
2026-01-12 10:15:00+08:00,30580.91015625,30627.23046875,30532.98046875,30623.33984375,0,0.0,0.0
2026-01-12 10:20:00+08:00,30622.369140625,30634.359375,30534.189453125,30566.23046875,0,0.0,0.0
2026-01-12 10:25:00+08:00,30568.0390625,30585.150390625,30533.470703125,30585.150390625,0,0.0,0.0
2026-01-12 10:30:00+08:00,30583.05078125,30583.7890625,30534.7109375,30578.900390625,0,0.0,0.0
2026-01-12 10:35:00+08:00,30581.380859375,30599.130859375,30579.66015625,30591.640625,0,0.0,0.0
2026-01-12 10:40:00+08:00,30590.990234375,30639.05078125,30590.23046875,30594.380859375,0,0.0,0.0
2026-01-12 10:45:00+08:00,30592.3203125,30596.98046875,30545.330078125,30587.009765625,0,0.0,0.0
2026-01-12 10:50:00+08:00,30586.05078125,30628.08984375,30538.390625,30578.94921875,0,0.0,0.0
2026-01-12 10:55:00+08:00,30577.890625,30632.419921875,30543.55078125,30587.939453125,0,0.0,0.0
2026-01-12 11:00:00+08:00,30587.939453125,30590.349609375,30541.880859375,30548.970703125,0,0.0,0.0
2026-01-12 11:05:00+08:00,30589.880859375,30594.609375,30547.619140625,30593.029296875,0,0.0,0.0
2026-01-12 11:10:00+08:00,30596.810546875,30597.08984375,30548.560546875,30552.05078125,0,0.0,0.0
2026-01-12 11:15:00+08:00,30552.830078125,30598.2109375,30552.830078125,30592.4296875,0,0.0,0.0
2026-01-12 11:20:00+08:00,30593.619140625,30602.810546875,30561.330078125,30595.26953125,0,0.0,0.0
2026-01-12 11:25:00+08:00,30594.16015625,30641.869140625,30591.7890625,30635.880859375,0,0.0,0.0
2026-01-12 11:30:00+08:00,30639.349609375,30642.740234375,30593.4296875,30598.509765625,0,0.0,0.0
2026-01-12 11:35:00+08:00,30595.3203125,30639.859375,30591.080078125,30634.830078125,0,0.0,0.0
2026-01-12 11:40:00+08:00,30637.51953125,30648.0,30597.119140625,30605.33984375,0,0.0,0.0
2026-01-12 11:45:00+08:00,30606.439453125,30654.8203125,30598.859375,30605.9609375,0,0.0,0.0
2026-01-12 11:50:00+08:00,30606.83984375,30655.76953125,30604.470703125,30614.0390625,0,0.0,0.0
2026-01-12 11:55:00+08:00,30611.919921875,30658.470703125,30606.369140625,30655.23046875,0,0.0,0.0
2026-01-12 12:00:00+08:00,30656.599609375,30663.6796875,30615.2890625,30659.23046875,0,0.0,0.0
2026-01-12 12:05:00+08:00,30658.900390625,30663.779296875,30614.2890625,30655.9296875,0,0.0,0.0
2026-01-12 12:10:00+08:00,30653.119140625,30659.919921875,30609.08984375,30654.55078125,0,0.0,0.0
2026-01-12 12:15:00+08:00,30656.4296875,30661.0703125,30609.509765625,30652.640625,0,0.0,0.0
2026-01-12 12:20:00+08:00,30652.880859375,30654.740234375,30605.369140625,30605.369140625,0,0.0,0.0
2026-01-12 12:25:00+08:00,30646.33984375,30653.0,30604.509765625,30608.5390625,0,0.0,0.0
2026-01-12 12:30:00+08:00,30649.73046875,30651.55078125,30596.529296875,30639.509765625,0,0.0,0.0
2026-01-12 12:35:00+08:00,30601.16015625,30644.029296875,30592.94921875,30593.7890625,0,0.0,0.0
2026-01-12 12:40:00+08:00,30594.140625,30635.150390625,30545.73046875,30586.30078125,0,0.0,0.0
2026-01-12 12:45:00+08:00,30546.19921875,30594.169921875,30544.630859375,30588.130859375,0,0.0,0.0
2026-01-12 12:50:00+08:00,30590.330078125,30602.169921875,30547.740234375,30595.890625,0,0.0,0.0
2026-01-12 12:55:00+08:00,30553.48046875,30641.48046875,30549.91015625,30595.779296875,0,0.0,0.0
2026-01-12 13:00:00+08:00,30634.01953125,30643.349609375,30594.05078125,30636.26953125,0,0.0,0.0
2026-01-12 13:05:00+08:00,30597.73046875,30641.970703125,30595.349609375,30599.2109375,0,0.0,0.0
2026-01-12 13:10:00+08:00,30641.7890625,30651.470703125,30601.75,30640.859375,0,0.0,0.0
2026-01-12 13:15:00+08:00,30606.119140625,30642.599609375,30590.0390625,30631.859375,0,0.0,0.0
2026-01-12 13:20:00+08:00,30590.779296875,30640.830078125,30563.66015625,30563.66015625,0,0.0,0.0
2026-01-12 13:25:00+08:00,30558.900390625,30558.900390625,30558.859375,30558.859375,0,0.0,0.0
2026-01-13 09:00:00+08:00,30630.859375,30973.849609375,30630.859375,30892.05078125,0,0.0,0.0
2026-01-13 09:05:00+08:00,30892.189453125,30949.83984375,30833.390625,30907.7109375,0,0.0,0.0
2026-01-13 09:10:00+08:00,30904.990234375,30945.66015625,30887.779296875,30932.109375,0,0.0,0.0
2026-01-13 09:15:00+08:00,30927.349609375,30940.9609375,30884.51953125,30926.259765625,0,0.0,0.0
2026-01-13 09:20:00+08:00,30884.0390625,30930.220703125,30863.51953125,30906.48046875,0,0.0,0.0
2026-01-13 09:25:00+08:00,30869.05078125,30904.6796875,30829.359375,30854.490234375,0,0.0,0.0
2026-01-13 09:30:00+08:00,30860.41015625,30893.849609375,30832.01953125,30864.630859375,0,0.0,0.0
2026-01-13 09:35:00+08:00,30825.30078125,30869.98046875,30762.01953125,30810.619140625,0,0.0,0.0
2026-01-13 09:40:00+08:00,30804.69921875,30804.69921875,30662.490234375,30662.490234375,0,0.0,0.0
2026-01-13 09:45:00+08:00,30662.279296875,30688.58984375,30624.009765625,30688.58984375,0,0.0,0.0
2026-01-13 09:50:00+08:00,30647.66015625,30694.279296875,30636.369140625,30638.75,0,0.0,0.0
2026-01-13 09:55:00+08:00,30641.029296875,30714.01953125,30596.01953125,30676.2109375,0,0.0,0.0
2026-01-13 10:00:00+08:00,30672.830078125,30708.9609375,30646.19921875,30646.220703125,0,0.0,0.0
2026-01-13 10:05:00+08:00,30684.240234375,30688.349609375,30626.509765625,30647.650390625,0,0.0,0.0
2026-01-13 10:10:00+08:00,30645.94921875,30696.390625,30638.890625,30696.390625,0,0.0,0.0
2026-01-13 10:15:00+08:00,30655.80078125,30691.400390625,30608.029296875,30608.029296875,0,0.0,0.0
2026-01-13 10:20:00+08:00,30606.5390625,30636.490234375,30529.330078125,30636.359375,0,0.0,0.0
2026-01-13 10:25:00+08:00,30594.880859375,30659.44921875,30549.849609375,30621.279296875,0,0.0,0.0
2026-01-13 10:30:00+08:00,30621.0703125,30683.599609375,30614.880859375,30683.599609375,0,0.0,0.0
2026-01-13 10:35:00+08:00,30644.5,30708.599609375,30644.5,30708.599609375,0,0.0,0.0
2026-01-13 10:40:00+08:00,30707.189453125,30760.55078125,30676.099609375,30709.060546875,0,0.0,0.0
2026-01-13 10:45:00+08:00,30709.640625,30761.609375,30706.75,30711.98046875,0,0.0,0.0
2026-01-13 10:50:00+08:00,30712.98046875,30766.73046875,30712.0390625,30721.900390625,0,0.0,0.0
2026-01-13 10:55:00+08:00,30722.619140625,30764.650390625,30716.08984375,30721.8203125,0,0.0,0.0
2026-01-13 11:00:00+08:00,30722.689453125,30763.390625,30660.4296875,30670.640625,0,0.0,0.0
2026-01-13 11:05:00+08:00,30674.859375,30726.970703125,30674.859375,30684.98046875,0,0.0,0.0
2026-01-13 11:10:00+08:00,30684.9609375,30737.029296875,30682.529296875,30690.990234375,0,0.0,0.0
2026-01-13 11:15:00+08:00,30689.150390625,30735.259765625,30686.2890625,30724.560546875,0,0.0,0.0
2026-01-13 11:20:00+08:00,30686.0,30790.310546875,30686.0,30752.94921875,0,0.0,0.0
2026-01-13 11:25:00+08:00,30754.740234375,30799.5390625,30744.810546875,30797.869140625,0,0.0,0.0
2026-01-13 11:30:00+08:00,30758.140625,30796.69921875,30739.220703125,30751.169921875,0,0.0,0.0
2026-01-13 11:35:00+08:00,30748.080078125,30751.990234375,30700.060546875,30751.330078125,0,0.0,0.0
2026-01-13 11:40:00+08:00,30751.2109375,30784.369140625,30701.4296875,30702.759765625,0,0.0,0.0
2026-01-13 11:45:00+08:00,30704.66015625,30743.75,30680.5,30683.130859375,0,0.0,0.0
2026-01-13 11:50:00+08:00,30722.01953125,30725.830078125,30673.099609375,30681.25,0,0.0,0.0
2026-01-13 11:55:00+08:00,30680.08984375,30728.25,30674.33984375,30719.130859375,0,0.0,0.0
2026-01-13 12:00:00+08:00,30716.0,30726.330078125,30675.5,30723.66015625,0,0.0,0.0
2026-01-13 12:05:00+08:00,30724.599609375,30764.970703125,30715.23046875,30720.3203125,0,0.0,0.0
2026-01-13 12:10:00+08:00,30718.189453125,30762.2890625,30704.0,30707.109375,0,0.0,0.0
2026-01-13 12:15:00+08:00,30748.7109375,30756.94921875,30703.650390625,30716.619140625,0,0.0,0.0
2026-01-13 12:20:00+08:00,30713.419921875,30757.380859375,30704.439453125,30709.189453125,0,0.0,0.0
2026-01-13 12:25:00+08:00,30711.05078125,30754.220703125,30655.140625,30662.060546875,0,0.0,0.0
2026-01-13 12:30:00+08:00,30659.470703125,30707.869140625,30654.75,30661.48046875,0,0.0,0.0
2026-01-13 12:35:00+08:00,30661.94921875,30712.279296875,30653.7890625,30657.2890625,0,0.0,0.0
2026-01-13 12:40:00+08:00,30661.619140625,30699.01953125,30647.91015625,30648.830078125,0,0.0,0.0
2026-01-13 12:45:00+08:00,30653.029296875,30693.55078125,30644.01953125,30653.0703125,0,0.0,0.0
2026-01-13 12:50:00+08:00,30655.369140625,30703.01953125,30650.0,30702.9609375,0,0.0,0.0
2026-01-13 12:55:00+08:00,30696.140625,30713.990234375,30655.890625,30670.609375,0,0.0,0.0
2026-01-13 13:00:00+08:00,30669.130859375,30715.630859375,30667.689453125,30711.69921875,0,0.0,0.0
2026-01-13 13:05:00+08:00,30672.3203125,30715.48046875,30664.44921875,30664.44921875,0,0.0,0.0
2026-01-13 13:10:00+08:00,30666.580078125,30716.140625,30664.759765625,30671.599609375,0,0.0,0.0
2026-01-13 13:15:00+08:00,30667.439453125,30716.009765625,30664.80078125,30670.349609375,0,0.0,0.0
2026-01-13 13:20:00+08:00,30669.779296875,30710.75,30656.5703125,30660.66015625,0,0.0,0.0
2026-01-13 13:25:00+08:00,30704.80078125,30705.060546875,30704.80078125,30705.060546875,0,0.0,0.0
2026-01-14 09:00:00+08:00,30742.529296875,30888.599609375,30742.529296875,30801.720703125,0,0.0,0.0
2026-01-14 09:05:00+08:00,30798.83984375,30866.259765625,30798.83984375,30814.400390625,0,0.0,0.0
2026-01-14 09:10:00+08:00,30854.720703125,30865.66015625,30808.69921875,30824.609375,0,0.0,0.0
2026-01-14 09:15:00+08:00,30821.509765625,30883.419921875,30821.509765625,30845.720703125,0,0.0,0.0
2026-01-14 09:20:00+08:00,30884.939453125,30888.55078125,30826.439453125,30832.69921875,0,0.0,0.0
2026-01-14 09:25:00+08:00,30832.75,30870.890625,30820.169921875,30832.029296875,0,0.0,0.0
2026-01-14 09:30:00+08:00,30835.91015625,30887.810546875,30835.3203125,30886.4609375,0,0.0,0.0
2026-01-14 09:35:00+08:00,30885.029296875,30889.30078125,30836.0,30886.720703125,0,0.0,0.0
2026-01-14 09:40:00+08:00,30843.029296875,30917.630859375,30842.69921875,30873.869140625,0,0.0,0.0
2026-01-14 09:45:00+08:00,30877.220703125,30915.669921875,30848.810546875,30895.66015625,0,0.0,0.0
2026-01-14 09:50:00+08:00,30889.66015625,30915.0,30851.849609375,30910.05078125,0,0.0,0.0
2026-01-14 09:55:00+08:00,30909.400390625,30918.619140625,30858.69921875,30895.779296875,0,0.0,0.0
2026-01-14 10:00:00+08:00,30899.76953125,30968.220703125,30861.169921875,30966.51953125,0,0.0,0.0
2026-01-14 10:05:00+08:00,30965.76953125,30978.150390625,30923.109375,30977.349609375,0,0.0,0.0
2026-01-14 10:10:00+08:00,30976.7109375,30979.51953125,30931.990234375,30937.01953125,0,0.0,0.0
2026-01-14 10:15:00+08:00,30938.41015625,30988.880859375,30934.1796875,30976.939453125,0,0.0,0.0
2026-01-14 10:20:00+08:00,30977.48046875,30994.810546875,30948.099609375,30991.060546875,0,0.0,0.0
2026-01-14 10:25:00+08:00,30986.470703125,30992.80078125,30941.4296875,30983.73046875,0,0.0,0.0
2026-01-14 10:30:00+08:00,30947.4609375,30981.369140625,30915.919921875,30959.359375,0,0.0,0.0
2026-01-14 10:35:00+08:00,30920.099609375,30961.990234375,30846.919921875,30858.4609375,0,0.0,0.0
2026-01-14 10:40:00+08:00,30897.419921875,30905.529296875,30850.529296875,30903.7890625,0,0.0,0.0
2026-01-14 10:45:00+08:00,30903.08984375,30921.720703125,30874.3203125,30874.330078125,0,0.0,0.0
2026-01-14 10:50:00+08:00,30877.189453125,30922.0390625,30871.01953125,30909.759765625,0,0.0,0.0
2026-01-14 10:55:00+08:00,30910.01953125,30911.640625,30861.029296875,30908.390625,0,0.0,0.0
2026-01-14 11:00:00+08:00,30907.8203125,30915.169921875,30864.439453125,30909.609375,0,0.0,0.0
2026-01-14 11:05:00+08:00,30911.060546875,30923.4296875,30869.439453125,30917.73046875,0,0.0,0.0
2026-01-14 11:10:00+08:00,30916.060546875,30966.44921875,30868.859375,30965.2890625,0,0.0,0.0
2026-01-14 11:15:00+08:00,30965.009765625,30970.669921875,30918.130859375,30920.2890625,0,0.0,0.0
2026-01-14 11:20:00+08:00,30917.2890625,30973.26953125,30917.2890625,30932.80078125,0,0.0,0.0
2026-01-14 11:25:00+08:00,30933.880859375,30974.05078125,30886.580078125,30934.3203125,0,0.0,0.0
2026-01-14 11:30:00+08:00,30931.509765625,30940.380859375,30925.9609375,30935.7109375,0,0.0,0.0
2026-01-14 11:35:00+08:00,30935.98046875,30939.609375,30889.390625,30935.650390625,0,0.0,0.0
2026-01-14 11:40:00+08:00,30934.830078125,30938.130859375,30888.630859375,30888.630859375,0,0.0,0.0
2026-01-14 11:45:00+08:00,30890.599609375,30942.7890625,30890.599609375,30928.509765625,0,0.0,0.0
2026-01-14 11:50:00+08:00,30887.16015625,30940.740234375,30887.16015625,30935.26953125,0,0.0,0.0
2026-01-14 11:55:00+08:00,30900.779296875,30941.080078125,30891.51953125,30892.599609375,0,0.0,0.0
2026-01-14 12:00:00+08:00,30897.0,30947.98046875,30890.189453125,30939.7890625,0,0.0,0.0
2026-01-14 12:05:00+08:00,30940.369140625,30948.83984375,30899.98046875,30944.650390625,0,0.0,0.0
2026-01-14 12:10:00+08:00,30901.08984375,30951.80078125,30901.08984375,30950.080078125,0,0.0,0.0
2026-01-14 12:15:00+08:00,30911.689453125,30952.58984375,30901.240234375,30950.5703125,0,0.0,0.0
2026-01-14 12:20:00+08:00,30952.529296875,30952.529296875,30900.9609375,30903.939453125,0,0.0,0.0
2026-01-14 12:25:00+08:00,30901.599609375,30942.23046875,30854.560546875,30861.7890625,0,0.0,0.0
2026-01-14 12:30:00+08:00,30863.439453125,30902.310546875,30851.75,30895.220703125,0,0.0,0.0
2026-01-14 12:35:00+08:00,30857.220703125,30902.419921875,30847.259765625,30848.740234375,0,0.0,0.0
2026-01-14 12:40:00+08:00,30887.26953125,30897.740234375,30846.33984375,30891.189453125,0,0.0,0.0
2026-01-14 12:45:00+08:00,30889.640625,30890.16015625,30842.4296875,30844.349609375,0,0.0,0.0
2026-01-14 12:50:00+08:00,30839.130859375,30885.130859375,30834.779296875,30881.369140625,0,0.0,0.0
2026-01-14 12:55:00+08:00,30840.720703125,30886.33984375,30835.880859375,30881.130859375,0,0.0,0.0
2026-01-14 13:00:00+08:00,30880.19921875,30880.19921875,30830.66015625,30832.6796875,0,0.0,0.0
2026-01-14 13:05:00+08:00,30833.25,30843.5390625,30829.720703125,30832.9296875,0,0.0,0.0
2026-01-14 13:10:00+08:00,30829.650390625,30875.5390625,30829.650390625,30836.779296875,0,0.0,0.0
2026-01-14 13:15:00+08:00,30837.58984375,30877.5,30832.279296875,30834.880859375,0,0.0,0.0
2026-01-14 13:20:00+08:00,30836.640625,30893.1796875,30832.7890625,30890.7109375,0,0.0,0.0
2026-01-14 13:25:00+08:00,30891.560546875,30891.560546875,30891.560546875,30891.560546875,0,0.0,0.0
2026-01-15 09:00:00+08:00,30746.98046875,30848.310546875,30742.5703125,30802.94921875,0,0.0,0.0
2026-01-15 09:05:00+08:00,30803.509765625,30851.400390625,30757.6796875,30798.8203125,0,0.0,0.0
2026-01-15 09:10:00+08:00,30795.669921875,30826.080078125,30767.30078125,30813.060546875,0,0.0,0.0
2026-01-15 09:15:00+08:00,30813.390625,30818.33984375,30736.259765625,30781.66015625,0,0.0,0.0
2026-01-15 09:20:00+08:00,30776.779296875,30839.8203125,30776.779296875,30787.759765625,0,0.0,0.0
2026-01-15 09:25:00+08:00,30789.310546875,30840.1796875,30785.740234375,30798.26953125,0,0.0,0.0
2026-01-15 09:30:00+08:00,30800.619140625,30850.310546875,30788.330078125,30836.9296875,0,0.0,0.0
2026-01-15 09:35:00+08:00,30797.98046875,30840.9296875,30788.2109375,30830.099609375,0,0.0,0.0
2026-01-15 09:40:00+08:00,30790.029296875,30829.990234375,30773.5390625,30816.44921875,0,0.0,0.0
2026-01-15 09:45:00+08:00,30816.759765625,30833.419921875,30777.609375,30793.740234375,0,0.0,0.0
2026-01-15 09:50:00+08:00,30794.349609375,30834.990234375,30783.029296875,30784.30078125,0,0.0,0.0
2026-01-15 09:55:00+08:00,30782.140625,30827.869140625,30770.1796875,30771.91015625,0,0.0,0.0
2026-01-15 10:00:00+08:00,30809.7109375,30812.390625,30719.869140625,30732.5390625,0,0.0,0.0
2026-01-15 10:05:00+08:00,30727.41015625,30761.5703125,30713.439453125,30721.029296875,0,0.0,0.0
2026-01-15 10:10:00+08:00,30762.140625,30767.25,30714.1796875,30717.509765625,0,0.0,0.0
2026-01-15 10:15:00+08:00,30721.109375,30770.30078125,30714.6796875,30721.009765625,0,0.0,0.0
2026-01-15 10:20:00+08:00,30722.779296875,30760.689453125,30705.509765625,30752.560546875,0,0.0,0.0
2026-01-15 10:25:00+08:00,30714.849609375,30761.189453125,30710.599609375,30744.73046875,0,0.0,0.0
2026-01-15 10:30:00+08:00,30745.990234375,30752.9609375,30703.029296875,30746.48046875,0,0.0,0.0
2026-01-15 10:35:00+08:00,30745.330078125,30746.390625,30697.41015625,30743.890625,0,0.0,0.0
2026-01-15 10:40:00+08:00,30701.7109375,30742.19921875,30690.419921875,30731.150390625,0,0.0,0.0
2026-01-15 10:45:00+08:00,30725.33984375,30729.48046875,30676.41015625,30718.26953125,0,0.0,0.0
2026-01-15 10:50:00+08:00,30682.580078125,30722.58984375,30675.5703125,30685.5390625,0,0.0,0.0
2026-01-15 10:55:00+08:00,30715.810546875,30745.1796875,30684.1796875,30688.0390625,0,0.0,0.0
2026-01-15 11:00:00+08:00,30686.41015625,30736.150390625,30681.619140625,30693.470703125,0,0.0,0.0
2026-01-15 11:05:00+08:00,30693.890625,30736.169921875,30686.69921875,30730.4609375,0,0.0,0.0
2026-01-15 11:10:00+08:00,30695.44921875,30753.029296875,30693.80078125,30704.740234375,0,0.0,0.0
2026-01-15 11:15:00+08:00,30704.439453125,30744.099609375,30695.759765625,30703.669921875,0,0.0,0.0
2026-01-15 11:20:00+08:00,30702.349609375,30748.689453125,30696.41015625,30710.970703125,0,0.0,0.0
2026-01-15 11:25:00+08:00,30708.109375,30750.3203125,30703.099609375,30704.939453125,0,0.0,0.0
2026-01-15 11:30:00+08:00,30705.869140625,30749.189453125,30701.0,30711.400390625,0,0.0,0.0
2026-01-15 11:35:00+08:00,30753.05078125,30754.7890625,30708.359375,30712.740234375,0,0.0,0.0
2026-01-15 11:40:00+08:00,30712.91015625,30758.939453125,30709.94921875,30714.7109375,0,0.0,0.0
2026-01-15 11:45:00+08:00,30715.05078125,30759.119140625,30709.19921875,30717.599609375,0,0.0,0.0
2026-01-15 11:50:00+08:00,30715.140625,30756.7890625,30668.94921875,30707.599609375,0,0.0,0.0
2026-01-15 11:55:00+08:00,30706.44921875,30715.369140625,30663.869140625,30670.0703125,0,0.0,0.0
2026-01-15 12:00:00+08:00,30668.7109375,30761.509765625,30668.7109375,30719.3203125,0,0.0,0.0
2026-01-15 12:05:00+08:00,30719.900390625,30763.619140625,30713.970703125,30715.759765625,0,0.0,0.0
2026-01-15 12:10:00+08:00,30717.669921875,30772.470703125,30715.2109375,30728.83984375,0,0.0,0.0
2026-01-15 12:15:00+08:00,30727.990234375,30774.5,30726.51953125,30728.310546875,0,0.0,0.0
